name;residuals-runtime;residuals-parsing;residuals-residuals
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07277-4.mata;0.13; 0.0541523; 0.0744
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07282-1.mata;0.09; 0.0348847; 0.0547
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07282-2.mata;0.22; 0.11114; 0.1078
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-1.mata;0.05; 0.0272307; 0.0279
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-2.mata;0.77; 0.119786; 0.6484
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-3.mata;0.12; 0.0405514; 0.0790
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-4.mata;0.1; 0.0420602; 0.0511
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-5.mata;0.02; 0.0175566; 0.0154
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-1.mata;0.04; 0.0184433; 0.0199
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-2.mata;0.12; 0.0519672; 0.0655
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-3.mata;0.1; 0.0441103; 0.0505
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-4.mata;0.18; 0.0660311; 0.1082
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-5.mata;0.09; 0.0387485; 0.0543
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-1.mata;0.05; 0.0215118; 0.0253
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-2.mata;0.0; 0.00420786; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-3.mata;0.01; 0.0106835; 0.0073
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-4.mata;0.0; 0.0022155; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-5.mata;0.0; 0.00116692; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-1.mata;0.0; 0.0136967; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-2.mata;0.06; 0.0308471; 0.0291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-3.mata;0.26; 0.0877771; 0.1630
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-4.mata;0.01; 0.00662999; 0.0084
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-5.mata;0.0; 0.00642361; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-1.mata;0.69; 0.184033; 0.5009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-2.mata;0.09; 0.0425329; 0.0540
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-3.mata;0.2; 0.0719546; 0.1236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-4.mata;0.0; 0.00279267; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-5.mata;0.05; 0.0193351; 0.0318
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-1.mata;0.0; 0.00166604; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-2.mata;0.0; 0.00365639; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-3.mata;0.2; 0.0662928; 0.1293
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-4.mata;0.0; 0.00300749; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-1.mata;0.3; 0.0938712; 0.1981
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-2.mata;0.06; 0.0266025; 0.0302
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-3.mata;0.17; 0.057987; 0.1010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-4.mata;0.04; 0.00619451; 0.0333
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-5.mata;0.27; 0.0845488; 0.1747
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-1.mata;0.14; 0.0468777; 0.0839
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-2.mata;0.0; 0.00232482; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-3.mata;0.45; 0.121998; 0.3079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-4.mata;0.0; 0.000999358; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07295-1.mata;0.0; 0.00420881; 0.0120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07295-2.mata;0.0; 0.00295339; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07295-3.mata;0.0; 0.000565727; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-1.mata;0.01; 0.00577924; 0.0058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-2.mata;0.04; 0.023157; 0.0254
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-3.mata;0.03; 0.00402775; 0.0426
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-4.mata;0.0; 0.0031067; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-1.mata;0.0; 0.00127223; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-2.mata;0.01; 0.00827281; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-3.mata;0.55; 0.176893; 0.3619
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-4.mata;0.01; 0.0138; 0.0064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-5.mata;0.14; 0.0572194; 0.0759
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07303-1.mata;0.0; 0.00258016; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07303-2.mata;0.02; 0.00545339; 0.0202
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07303-3.mata;0.0; 0.0122015; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-1.mata;0.0; 0.00132945; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-2.mata;0.0; 0.000585413; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-3.mata;0.08; 0.0325152; 0.0497
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-4.mata;0.24; 0.0818312; 0.1694
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-1.mata;0.44; 0.110517; 0.3174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-2.mata;0.0; 0.00158624; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-3.mata;0.0; 0.00189055; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-4.mata;0.0; 0.00566732; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07308-1.mata;0.03; 0.0183558; 0.0169
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07308-2.mata;0.03; 0.0166331; 0.0171
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07308-3.mata;0.02; 0.00570017; 0.0211
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07308-4.mata;0.07; 0.0341232; 0.0251
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07308-5.mata;0.17; 0.0609303; 0.1055
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07309-1.mata;0.09; 0.0395643; 0.0502
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07309-2.mata;0.01; 0.00669521; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07309-3.mata;0.12; 0.0935808; 0.0419
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07309-4.mata;0.01; 0.0140184; 0.0116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07309-5.mata;0.0; 0.00138071; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07312-1.mata;0.42; 0.118999; 0.2929
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07312-2.mata;0.17; 0.0687154; 0.1021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07312-3.mata;0.28; 0.0889761; 0.1790
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07312-4.mata;0.0; 0.0097736; 0.0074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07312-5.mata;0.16; 0.0589846; 0.0977
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07313-1.mata;0.0; 0.00481485; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07313-2.mata;0.0; 0.00174654; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07314-1.mata;0.1; 0.00826193; 0.0957
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07314-2.mata;0.02; 0.00942705; 0.0093
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07314-3.mata;0.0; 0.00520484; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07314-4.mata;0.03; 0.00509372; 0.0353
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07314-5.mata;0.0; 0.00486997; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07315-1.mata;0.0; 0.00561001; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07315-2.mata;0.01; 0.0100767; 0.0080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07315-3.mata;0.0; 0.00108284; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07315-4.mata;0.02; 0.00271139; 0.0201
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07315-5.mata;0.06; 0.0294732; 0.0312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07318-1.mata;0.05; 0.0236714; 0.0300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07318-2.mata;0.0; 0.0043216; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07319-1.mata;1.6; 0.220516; 1.3794
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07319-2.mata;0.0; 0.00288849; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07319-3.mata;0.11; 0.0424051; 0.0619
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07319-4.mata;0.0; 0.00107622; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07322-1.mata;0.34; 0.1031; 0.2493
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07322-2.mata;0.35; 0.106037; 0.2228
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07322-3.mata;0.03; 0.00390012; 0.0281
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07322-4.mata;0.0; 0.0028081; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07323-1.mata;0.0; 0.0164474; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07323-2.mata;0.0; 0.00233099; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07323-3.mata;0.01; 0.00371641; 0.0112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07324-1.mata;0.01; 0.00668104; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07324-2.mata;0.1; 0.0339321; 0.0698
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07325-1.mata;0.05; 0.0269128; 0.0356
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07325-2.mata;0.01; 0.00319771; 0.0130
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07325-3.mata;0.01; 0.00604283; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07328-1.mata;0.0; 0.00162917; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07328-2.mata;0.49; 0.132445; 0.3337
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07328-3.mata;0.04; 0.0186289; 0.0174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07328-4.mata;0.36; 0.114669; 0.2360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07328-5.mata;0.02; 0.0123965; 0.0108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07329-1.mata;0.0; 0.00160411; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07329-2.mata;0.24; 0.0790056; 0.1576
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07329-3.mata;0.0; 0.00109355; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07332-1.mata;0.0; 0.00288622; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07332-2.mata;0.11; 0.0415452; 0.0612
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07332-3.mata;0.0; 0.00120321; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07334-1.mata;0.02; 0.00508885; 0.0231
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07334-2.mata;0.0; 0.00165663; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07334-3.mata;0.04; 0.0241692; 0.0280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07334-4.mata;0.1; 0.0466451; 0.0633
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07335-1.mata;0.06; 0.0321971; 0.0307
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07335-2.mata;0.11; 0.0422548; 0.0632
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07335-3.mata;0.0; 0.0108072; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07335-4.mata;0.2; 0.0645346; 0.1291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07335-5.mata;0.0; 0.00130946; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07338-1.mata;0.0; 0.00454928; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07338-2.mata;0.0; 0.00118982; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07338-3.mata;0.0; 0.00119237; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07338-4.mata;0.0; 0.00472936; 0.0128
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07339-1.mata;0.0; 0.00322061; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07339-2.mata;0.0; 0.002974; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07339-3.mata;0.0; 0.0011286; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07339-4.mata;0.0; 0.00130317; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07342-1.mata;0.0; 0.00265181; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07342-2.mata;0.0; 0.00386153; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07342-3.mata;0.1; 0.0427791; 0.0696
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07343-1.mata;0.06; 0.0302677; 0.0330
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07343-2.mata;0.03; 0.0026127; 0.0331
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07343-3.mata;0.01; 0.00755373; 0.0059
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07343-4.mata;0.11; 0.0396142; 0.0650
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07344-1.mata;0.03; 0.00345912; 0.0270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07344-2.mata;0.29; 0.10389; 0.1877
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07345-1.mata;0.0; 0.00152898; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07345-2.mata;0.0; 0.00158741; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07345-3.mata;0.0; 0.00166894; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07345-4.mata;0.01; 0.00557107; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07348-1.mata;0.03; 0.00734488; 0.0247
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07348-2.mata;0.01; 0.0109305; 0.0076
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07348-3.mata;0.01; 0.00419129; 0.0067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07348-4.mata;0.0; 0.00220076; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07349-1.mata;0.0; 0.00659053; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07349-2.mata;0.0; 0.00360167; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07349-3.mata;0.01; 0.00448913; 0.0160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07352-1.mata;0.01; 0.0155234; 0.0115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07352-2.mata;0.0; 0.00286548; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07352-3.mata;0.0; 0.00135536; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07353-1.mata;0.0; 0.00266645; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07353-2.mata;0.13; 0.0520356; 0.0706
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07354-1.mata;0.16; 0.0451885; 0.1065
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07354-2.mata;0.01; 0.00850945; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07354-3.mata;0.01; 0.0077879; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07354-4.mata;0.08; 0.0378171; 0.0431
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07354-5.mata;0.0; 0.00461269; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07355-1.mata;0.31; 0.0767542; 0.2238
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07355-2.mata;0.03; 0.0206329; 0.0230
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07358-1.mata;0.02; 0.0112383; 0.0129
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07358-2.mata;0.27; 0.086535; 0.1694
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07358-3.mata;0.49; 0.111243; 0.3692
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07358-4.mata;0.04; 0.00627734; 0.0331
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07358-5.mata;0.06; 0.0305161; 0.0305
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07359-1.mata;0.0; 0.000718969; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07359-2.mata;0.6; 0.176845; 0.4103
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07359-3.mata;0.09; 0.0359016; 0.0505
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07359-4.mata;0.0; 0.0132995; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07359-5.mata;0.02; 0.00748981; 0.0185
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07362-1.mata;0.35; 0.111501; 0.2383
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07362-2.mata;0.0; 0.00151384; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07362-3.mata;0.21; 0.0829173; 0.1376
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07362-4.mata;0.51; 0.153005; 0.3364
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07362-5.mata;0.13; 0.050489; 0.0695
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07363-1.mata;0.23; 0.0954455; 0.1315
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07363-2.mata;0.07; 0.0635399; 0.0417
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07364-1.mata;0.12; 0.0559146; 0.0752
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07364-2.mata;0.0; 0.00116306; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07364-3.mata;0.0; 0.00169397; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07365-1.mata;0.0; 0.00143076; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07365-2.mata;0.0; 0.0116905; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07368-1.mata;0.0; 0.0020596; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07368-2.mata;0.06; 0.0273636; 0.0308
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07368-3.mata;0.81; 0.194237; 0.6169
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07368-4.mata;0.0; 0.00213079; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07369-1.mata;0.0; 0.00129365; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07369-2.mata;0.0; 0.0160841; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07369-3.mata;0.11; 0.0392426; 0.0629
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07372-1.mata;0.1; 0.0667239; 0.0287
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07372-2.mata;0.06; 0.0230429; 0.0320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07372-3.mata;0.01; 0.013045; 0.0084
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07372-4.mata;0.0; 0.00190202; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07373-1.mata;0.16; 0.0560328; 0.0976
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07373-2.mata;0.02; 0.00416461; 0.0160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07373-3.mata;0.1; 0.0477354; 0.0674
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07373-4.mata;0.14; 0.058751; 0.0882
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07373-5.mata;0.03; 0.0188728; 0.0178
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07374-1.mata;0.0; 0.00292149; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07374-2.mata;0.16; 0.0577766; 0.1034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07374-3.mata;0.09; 0.0427047; 0.0512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07374-4.mata;0.03; 0.0165381; 0.0178
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07374-5.mata;0.0; 0.00119528; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07375-1.mata;0.0; 0.0035352; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07375-2.mata;0.02; 0.00761626; 0.0122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07375-3.mata;0.01; 0.00392186; 0.0075
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07378-1.mata;0.02; 0.0117003; 0.0140
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07378-2.mata;0.0; 0.00193626; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07378-3.mata;0.0; 0.00410167; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07379-1.mata;0.23; 0.0719171; 0.1604
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07379-2.mata;0.01; 0.00427676; 0.0059
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07379-3.mata;0.02; 0.00481123; 0.0194
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07379-4.mata;0.0; 0.00191404; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07380-1.mata;0.03; 0.00664735; 0.0234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07380-2.mata;0.23; 0.080303; 0.1528
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07380-3.mata;0.25; 0.0667611; 0.1785
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07381-1.mata;0.11; 0.0545335; 0.0667
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07381-2.mata;0.0; 0.00202744; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07381-3.mata;0.02; 0.0037452; 0.0213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07381-4.mata;0.03; 0.01654; 0.0148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07386-1.mata;0.06; 0.0219301; 0.0398
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07386-2.mata;0.04; 0.00928831; 0.0356
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07386-3.mata;0.0; 0.00230757; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07386-4.mata;0.03; 0.0161903; 0.0155
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07387-1.mata;0.0; 0.00469495; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07387-2.mata;0.42; 0.123322; 0.2888
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07387-3.mata;0.07; 0.0292489; 0.0371
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07387-4.mata;0.71; 0.178499; 0.5240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07387-5.mata;0.07; 0.0382452; 0.0489
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07390-1.mata;0.56; 0.15429; 0.4011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07390-2.mata;0.05; 0.0241188; 0.0264
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07390-3.mata;0.25; 0.076906; 0.1580
